"","ID_unique","CO2_mg_m2_h","CH4_ug_m2_h","Air_temp","pressure_calc_atm","campaign","Site","drying_regime","soil_temp","soil_VWC","flow_state","habitat_type","pool_riffle_depth_cm","Picarro_LGR","total_volume_L","chamber_area_m2","sed_temp","sed_VWC","point","habitat","ecosystem","CO2_g_m2_d","CH4_mg_m2_d","ug_N2ON_m2_h","mg_N2ON_m2_d","Canopy_Cover_Benth","Stock_Benth_g.m2","Max..wetted.width..m.","Min..wetted.width..m.","Ave.wet.width_m","Bankfull.at.max..wetted.width..m.","Bankfull.at.min..wetted.width..m.","Embeddedness....","Discharge..l.s.","Mean_Velocity..m.s.","MeanDur_Ponded","MaxDur_Ponded","MeanDur_Dry","MaxDur_Dry","MeanDur_Flow","MaxDur_Flow","masl","dist.to.per","length.IR.up","length.PR.up","percent.IR.up","percent.PR.up","Soil_OM","Sed_OM","percent_N","percent_C","CN_ratio","pH","DO_mg_L","DO_percent","cond_us_cm","Temp_water_C","date","totalbiomass_g","grassbiomass_g","herbsbiomass_g","leavesbiomass_g","mossbiomass_g","woodybiomass_g","latitude","longitude","Freq_Flow","Freq_Dry","Freq_Ponded","m_to_source","freqflow7","freqflow30","freqdry7","freqdry30","freqpool7","freqpool30","freq_flow_2021","freq_dry_2021","freq_pool_2021","Tsince_manual","sed_pH","sed_cond_uS_cm","NO3_N_mg_l","DN_ugL","DOC_ugL","SRP_ugL","NH4_N_ugL","bedrock","boulders","cobbles","gravel","sand","silt"
"33","2021-03-17_GR01_F1_Picarro",229.385927009923,1.59666250274329,7,0.963574588070479,1,"GR01","intermittent_moderate",NA,NA,"flowing","pool",17.5,"Picarro",3.58571661,0.045238934,NA,NA,"F1","Flowing","Aquatic",5.50526224823815,0.038319900065839,NA,NA,87,0.201961433,3.4,1.9,2.5,8,5,25,0.041,0.303545455,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.157216419,1.602030606,10.1899700819416,8.3,11.32,100,486,8.5,"2021-03-17",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,7.6,691,0.157,210.5,2032,1,2,25,5,55,15,0,0
"34","2021-03-17_GR01_F2_Picarro",295.883299413714,1.64546103007089,7,0.963574588070479,1,"GR01","intermittent_moderate",NA,NA,"flowing","riffle",10,"Picarro",3.58571661,0.045238934,NA,NA,"F2","Flowing","Aquatic",7.10119918592914,0.0394910647217014,NA,NA,87,0.201961433,3.4,1.9,2.5,8,5,25,0.041,0.303545455,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.157216419,1.602030606,10.1899700819416,8.3,11.32,100,486,8.5,"2021-03-17",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,7.6,691,0.157,210.5,2032,1,2,25,5,55,15,0,0
"35","2021-03-17_GR01_F3_Picarro",174.779487339152,2.05606506932948,6.5,0.963574588070479,1,"GR01","intermittent_moderate",NA,NA,"flowing","pool",20,"Picarro",3.58571661,0.045238934,NA,NA,"F3","Flowing","Aquatic",4.19470769613965,0.0493455616639075,NA,NA,87,0.201961433,3.4,1.9,2.5,8,5,25,0.041,0.303545455,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.157216419,1.602030606,10.1899700819416,8.3,11.32,100,486,8.5,"2021-03-17",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,7.6,691,0.157,210.5,2032,1,2,25,5,55,15,0,0
"36","2021-03-17_GR01_F4_Picarro",236.152197446696,2.40644562196075,6.5,0.963574588070479,1,"GR01","intermittent_moderate",NA,NA,"flowing","pool",18,"Picarro",3.58571661,0.045238934,NA,NA,"F4","Flowing","Aquatic",5.6676527387207,0.057754694927058,NA,NA,87,0.201961433,3.4,1.9,2.5,8,5,25,0.041,0.303545455,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.157216419,1.602030606,10.1899700819416,8.3,11.32,100,486,8.5,"2021-03-17",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,7.6,691,0.157,210.5,2032,1,2,25,5,55,15,0,0
"37","2021-03-17_GR01_F5_Picarro",269.110440356496,5.50277420375782,5.5,0.963574588070479,1,"GR01","intermittent_moderate",NA,NA,"flowing","riffle",14.4,"Picarro",3.58571661,0.045238934,NA,NA,"F5","Flowing","Aquatic",6.4586505685559,0.132066580890188,NA,NA,87,0.201961433,3.4,1.9,2.5,8,5,25,0.041,0.303545455,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.157216419,1.602030606,10.1899700819416,8.3,11.32,100,486,8.5,"2021-03-17",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,7.6,691,0.157,210.5,2032,1,2,25,5,55,15,0,0
"38","2021-03-17_GR01_F6_Picarro",335.927706331368,6.36790825777177,5.5,0.963574588070479,1,"GR01","intermittent_moderate",NA,NA,"flowing","riffle",14,"Picarro",3.58571661,0.045238934,NA,NA,"F6","Flowing","Aquatic",8.06226495195283,0.152829798186522,NA,NA,87,0.201961433,3.4,1.9,2.5,8,5,25,0.041,0.303545455,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.157216419,1.602030606,10.1899700819416,8.3,11.32,100,486,8.5,"2021-03-17",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,7.6,691,0.157,210.5,2032,1,2,25,5,55,15,0,0
"39","2021-03-17_GR01_R1_Picarro",24.9674684352022,-4.39847681579113,7,0.963574588070479,1,"GR01","intermittent_moderate",5.66666666666667,0.322666666666667,"flowing",NA,NA,"Picarro",7.052827901,0.045238934,NA,NA,"R1","Riparian","Riparian",0.599219242444853,-0.105563443578987,NA,NA,NA,0.201961433,3.4,1.9,2.5,8,5,25,NA,NA,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.369143045,9.255220262,25.0721783529743,NA,NA,NA,486,NA,"2021-03-17",26.431808584,0,0,13.92273831,4.188982157,6.832132665,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-17_GR01_R2_Picarro",-382.739111821601,-25.0748363242782,7,0.963574588070479,1,"GR01","intermittent_moderate",4.86666666666667,0.323666666666667,"flowing",NA,NA,"Picarro",6.690916428,0.045238934,NA,NA,"R2","Riparian","Riparian",-9.18573868371842,-0.601796071782677,NA,NA,NA,0.201961433,3.4,1.9,2.5,8,5,25,NA,NA,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.369143045,9.255220262,25.0721783529743,NA,NA,NA,486,NA,"2021-03-17",26.431808584,0,0,13.92273831,4.188982157,6.832132665,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-17_GR01_R3_Picarro",142.838769051624,-17.657639952258,6.5,0.963574588070479,1,"GR01","intermittent_moderate",5.8,0.404,"flowing",NA,NA,"Picarro",6.721075717,0.045238934,NA,NA,"R3","Riparian","Riparian",3.42813045723898,-0.423783358854192,NA,NA,NA,0.201961433,3.4,1.9,2.5,8,5,25,NA,NA,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,12.55,4.26,0.369143045,9.255220262,25.0721783529743,NA,NA,NA,486,NA,"2021-03-17",26.431808584,0,0,13.92273831,4.188982157,6.832132665,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-17_RA01_F1_Picarro",11.8146980152468,1.12125540992316,6,0.946123811624234,1,"RA01","perennial",NA,NA,"flowing","pool",100,"Picarro",3.58571661,0.045238934,NA,NA,"F1","Flowing","Aquatic",0.283552752365923,0.0269101298381558,NA,NA,78.5,0.85621357,2.4,1,1.6,4.3,3.2,40,0.091,0.559,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.177746167,1.454468831,8.18284217065564,8.43,11.66,99.6,304,7,"2021-03-17",NA,NA,NA,NA,NA,NA,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,7.5,1888,0.261,358,2431,9,34,0,10,85,5,0,0
"43","2021-03-17_RA01_F2_Picarro",18.6131373400833,1.11027950859851,6,0.946123811624234,1,"RA01","perennial",NA,NA,"flowing","riffle",15,"Picarro",3.58571661,0.045238934,NA,NA,"F2","Flowing","Aquatic",0.446715296161999,0.0266467082063642,NA,NA,78.5,0.85621357,2.4,1,1.6,4.3,3.2,40,0.091,0.559,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.177746167,1.454468831,8.18284217065564,8.43,11.66,99.6,304,7,"2021-03-17",NA,NA,NA,NA,NA,NA,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,7.5,1888,0.261,358,2431,9,34,0,10,85,5,0,0
"44","2021-03-17_RA01_F3_Picarro",14.1546750586037,1.89570640574272,3.5,0.946123811624234,1,"RA01","perennial",NA,NA,"flowing","riffle",21.5,"Picarro",3.58571661,0.045238934,NA,NA,"F3","Flowing","Aquatic",0.339712201406489,0.0454969537378253,NA,NA,78.5,0.85621357,2.4,1,1.6,4.3,3.2,40,0.091,0.559,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.177746167,1.454468831,8.18284217065564,8.43,11.66,99.6,304,7,"2021-03-17",NA,NA,NA,NA,NA,NA,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,7.5,1888,0.261,358,2431,9,34,0,10,85,5,0,0
"45","2021-03-17_RA01_F4_Picarro",11.0282594341691,1.69995999663233,3.5,0.946123811624234,1,"RA01","perennial",NA,NA,"flowing","riffle",21.5,"Picarro",3.58571661,0.045238934,NA,NA,"F4","Flowing","Aquatic",0.264678226420058,0.0407990399191759,NA,NA,78.5,0.85621357,2.4,1,1.6,4.3,3.2,40,0.091,0.559,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.177746167,1.454468831,8.18284217065564,8.43,11.66,99.6,304,7,"2021-03-17",NA,NA,NA,NA,NA,NA,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,7.5,1888,0.261,358,2431,9,34,0,10,85,5,0,0
"46","2021-03-17_RA01_F5_Picarro",15.9174086421025,1.0230478104781,3.5,0.946123811624234,1,"RA01","perennial",NA,NA,"flowing","riffle",14.2,"Picarro",3.58571661,0.045238934,NA,NA,"F5","Flowing","Aquatic",0.38201780741046,0.0245531474514744,NA,NA,78.5,0.85621357,2.4,1,1.6,4.3,3.2,40,0.091,0.559,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.177746167,1.454468831,8.18284217065564,8.43,11.66,99.6,304,7,"2021-03-17",NA,NA,NA,NA,NA,NA,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,7.5,1888,0.261,358,2431,9,34,0,10,85,5,0,0
"47","2021-03-17_RA01_R1_Picarro",-27.9628553442639,-2.3337695121028,6,0.946123811624234,1,"RA01","perennial",4.86666666666667,0.434666666666667,"flowing",NA,NA,"Picarro",5.906774901,0.045238934,NA,NA,"R1","Riparian","Riparian",-0.671108528262334,-0.0560104682904672,NA,NA,NA,0.85621357,2.4,1,1.6,4.3,3.2,40,NA,NA,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.264305626,4.579703821,17.327303585282,NA,NA,NA,304,NA,"2021-03-17",19.828344546,0.549096578,0,7.707170933,6.319350801,4.133123837,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-17_RA01_R2_Picarro",21.8952853768321,-5.53132261927277,6,0.946123811624234,1,"RA01","perennial",5.06666666666667,0.372666666666667,"flowing",NA,NA,"Picarro",6.208367796,0.045238934,NA,NA,"R2","Riparian","Riparian",0.52548684904397,-0.132751742862546,NA,NA,NA,0.85621357,2.4,1,1.6,4.3,3.2,40,NA,NA,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.264305626,4.579703821,17.327303585282,NA,NA,NA,304,NA,"2021-03-17",19.828344546,0.549096578,0,7.707170933,6.319350801,4.133123837,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-17_RA01_R3_Picarro",30.7194351282638,-6.11128557094429,6,0.946123811624234,1,"RA01","perennial",5.26666666666667,0.365666666666667,"flowing",NA,NA,"Picarro",7.279022572,0.045238934,NA,NA,"R3","Riparian","Riparian",0.737266443078331,-0.146670853702663,NA,NA,NA,0.85621357,2.4,1,1.6,4.3,3.2,40,NA,NA,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.264305626,4.579703821,17.327303585282,NA,NA,NA,304,NA,"2021-03-17",19.828344546,0.549096578,0,7.707170933,6.319350801,4.133123837,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-17_RA01_R4_Picarro",8.85636370269288,-2.66527657373552,3.5,0.946123811624234,1,"RA01","perennial",4.46666666666667,0.429333333333333,"flowing",NA,NA,"Picarro",6.57027927,0.045238934,NA,NA,"R4","Riparian","Riparian",0.212552728864629,-0.0639666377696525,NA,NA,NA,0.85621357,2.4,1,1.6,4.3,3.2,40,NA,NA,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.264305626,4.579703821,17.327303585282,NA,NA,NA,304,NA,"2021-03-17",19.828344546,0.549096578,0,7.707170933,6.319350801,4.133123837,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-17_RA01_R5_Picarro",17.7841584108674,-1.01928849125045,3.5,0.946123811624234,1,"RA01","perennial",5,0.441,"flowing",NA,NA,"Picarro",7.384580086,0.045238934,NA,NA,"R5","Riparian","Riparian",0.426819801860818,-0.0244629237900108,NA,NA,NA,0.85621357,2.4,1,1.6,4.3,3.2,40,NA,NA,0,0,0,0,NA,NA,538,0,0,2467.4,0,100,9.11,3.37,0.264305626,4.579703821,17.327303585282,NA,NA,NA,304,NA,"2021-03-17",19.828344546,0.549096578,0,7.707170933,6.319350801,4.133123837,45.894629,5.435159,1,0,0,1798.239,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-18_BR01_F1_Picarro",58.917538704126,1.71811761001411,3.5,0.964410839798657,1,"BR01","intermittent_long",NA,NA,"flowing","riffle",9.9,"Picarro",3.58571661,0.045238934,NA,NA,"F1","Flowing","Aquatic",1.41402092889902,0.0412348226403386,NA,NA,73.5,1.630214623,4,2,2.7,12,11,0,0.117,0.374,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,0.149981904,1.063430271,7.0903905247129,8.57,11.65,101.9,383,7.9,"2021-03-18",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,820,1.049,1267,1472,5,16,0,0,85,10,5,0
"53","2021-03-18_BR01_F2_Picarro",38.4650970008994,2.69066565120698,3.5,0.964410839798657,1,"BR01","intermittent_long",NA,NA,"flowing","riffle",13,"Picarro",3.58571661,0.045238934,NA,NA,"F2","Flowing","Aquatic",0.923162328021586,0.0645759756289675,NA,NA,73.5,1.630214623,4,2,2.7,12,11,0,0.117,0.374,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,0.149981904,1.063430271,7.0903905247129,8.57,11.65,101.9,383,7.9,"2021-03-18",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,820,1.049,1267,1472,5,16,0,0,85,10,5,0
"54","2021-03-18_BR01_F3_Picarro",27.8903795780684,4.96594407337064,3.5,0.964410839798657,1,"BR01","intermittent_long",NA,NA,"flowing","riffle",14.2,"Picarro",3.58571661,0.045238934,NA,NA,"F3","Flowing","Aquatic",0.669369109873642,0.119182657760895,NA,NA,73.5,1.630214623,4,2,2.7,12,11,0,0.117,0.374,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,0.149981904,1.063430271,7.0903905247129,8.57,11.65,101.9,383,7.9,"2021-03-18",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,820,1.049,1267,1472,5,16,0,0,85,10,5,0
"55","2021-03-18_BR01_F4_Picarro",36.4508623185761,2.79460126149603,3.5,0.964410839798657,1,"BR01","intermittent_long",NA,NA,"flowing","riffle",20.2,"Picarro",3.58571661,0.045238934,NA,NA,"F4","Flowing","Aquatic",0.874820695645826,0.0670704302759047,NA,NA,73.5,1.630214623,4,2,2.7,12,11,0,0.117,0.374,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,0.149981904,1.063430271,7.0903905247129,8.57,11.65,101.9,383,7.9,"2021-03-18",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,820,1.049,1267,1472,5,16,0,0,85,10,5,0
"56","2021-03-18_BR01_F5_Picarro",24.8502753667888,-1.05502695857557,3.5,0.964410839798657,1,"BR01","intermittent_long",NA,NA,"flowing","riffle",15.5,"Picarro",3.58571661,0.045238934,NA,NA,"F5","Flowing","Aquatic",0.596406608802931,-0.0253206470058137,NA,NA,73.5,1.630214623,4,2,2.7,12,11,0,0.117,0.374,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,0.149981904,1.063430271,7.0903905247129,8.57,11.65,101.9,383,7.9,"2021-03-18",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,820,1.049,1267,1472,5,16,0,0,85,10,5,0
"57","2021-03-18_BR01_F6_Picarro",40.682393022988,2.54507403605646,3,0.964410839798657,1,"BR01","intermittent_long",NA,NA,"flowing","riffle",12,"Picarro",3.58571661,0.045238934,NA,NA,"F6","Flowing","Aquatic",0.976377432551712,0.061081776865355,NA,NA,73.5,1.630214623,4,2,2.7,12,11,0,0.117,0.374,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,0.149981904,1.063430271,7.0903905247129,8.57,11.65,101.9,383,7.9,"2021-03-18",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,820,1.049,1267,1472,5,16,0,0,85,10,5,0
"58","2021-03-18_BR01_R1_Picarro",34.0545385500311,-1.83124094639639,3.5,0.964410839798657,1,"BR01","intermittent_long",6.73333333333333,0.471,"flowing",NA,NA,"Picarro",4.549606875,0.045238934,NA,NA,"R1","Riparian","Riparian",0.817308925200746,-0.0439497827135134,NA,NA,NA,1.630214623,4,2,2.7,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,NA,NA,NA,NA,NA,NA,383,NA,"2021-03-18",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-18_BR01_R2_Picarro",9.72993644911107,-1.83046584322049,3.5,0.964410839798657,1,"BR01","intermittent_long",7.33333333333333,0.435666666666667,"flowing",NA,NA,"Picarro",3.720226414,0.045238934,NA,NA,"R2","Riparian","Riparian",0.233518474778666,-0.0439311802372918,NA,NA,NA,1.630214623,4,2,2.7,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,NA,NA,NA,NA,NA,NA,383,NA,"2021-03-18",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-18_BR01_R3_Picarro",36.3893376518893,-1.67513896368207,3.5,0.964410839798657,1,"BR01","intermittent_long",6.66666666666667,0.372,"flowing",NA,NA,"Picarro",6.404403178,0.045238934,NA,NA,"R3","Riparian","Riparian",0.873344103645343,-0.0402033351283697,NA,NA,NA,1.630214623,4,2,2.7,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,NA,NA,NA,NA,NA,NA,383,NA,"2021-03-18",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-18_BR01_R4_Picarro",53.0898693002835,-2.33292398190808,3.5,0.964410839798657,1,"BR01","intermittent_long",6.96666666666667,0.439666666666667,"flowing",NA,NA,"Picarro",4.790881191,0.045238934,NA,NA,"R4","Riparian","Riparian",1.2741568632068,-0.0559901755657939,NA,NA,NA,1.630214623,4,2,2.7,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,NA,NA,NA,NA,NA,NA,383,NA,"2021-03-18",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-18_BR01_R5_Picarro",89.8115383933235,1.69118147427601,3.5,0.964410839798657,1,"BR01","intermittent_long",7.26666666666667,0.312666666666667,"flowing",NA,NA,"Picarro",5.062314796,0.045238934,NA,NA,"R5","Riparian","Riparian",2.15547692143976,0.0405883553826242,NA,NA,NA,1.630214623,4,2,2.7,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,NA,NA,NA,NA,NA,NA,383,NA,"2021-03-18",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-18_BR01_R6_Picarro",20.2559848844388,-1.93061310741358,3,0.964410839798657,1,"BR01","intermittent_long",6.13333333333333,0.435666666666667,"flowing",NA,NA,"Picarro",4.866279414,0.045238934,NA,NA,"R6","Riparian","Riparian",0.486143637226531,-0.0463347145779259,NA,NA,NA,1.630214623,4,2,2.7,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,7.87,2.87,NA,NA,NA,NA,NA,NA,383,NA,"2021-03-18",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-18_BR02_F1_Picarro",1026.93598950113,-6.89609359050628,4.5,0.96757559229139,1,"BR02","perennial",NA,NA,"flowing","riffle",19,"Picarro",3.58571661,0.045238934,NA,NA,"F1","Flowing","Aquatic",24.6464637480271,-0.165506246172151,NA,NA,88.5,0.119412637,5.7,3,4.3,6.9,5,10,0.421,0.45385,0,0,0,0,NA,NA,352,0,1855,1405,56.90184049,43.09815951,11.44,2.52,0.156139852,0.964848,6.17938333898254,8.09,11.27,102,412,9.4,"2021-03-18",NA,NA,NA,NA,NA,NA,45.958314,5.44073,1,0,0,1678.923,1,1,0,0,0,0,1,0,0,NA,7.48,756,0.675,615.5,1212,7,0,0,23,71,5,1,0
"65","2021-03-18_BR02_F2_Picarro",532.755801597757,0.0221870475026129,4.5,0.96757559229139,1,"BR02","perennial",NA,NA,"flowing","riffle",22,"Picarro",3.58571661,0.045238934,NA,NA,"F2","Flowing","Aquatic",12.7861392383462,0.00053248914006271,NA,NA,88.5,0.119412637,5.7,3,4.3,6.9,5,10,0.421,0.45385,0,0,0,0,NA,NA,352,0,1855,1405,56.90184049,43.09815951,11.44,2.52,0.156139852,0.964848,6.17938333898254,8.09,11.27,102,412,9.4,"2021-03-18",NA,NA,NA,NA,NA,NA,45.958314,5.44073,1,0,0,1678.923,1,1,0,0,0,0,1,0,0,NA,7.48,756,0.675,615.5,1212,7,0,0,23,71,5,1,0
"66","2021-03-18_BR02_F3_Picarro",468.342985123627,-0.220030887772143,4.5,0.96757559229139,1,"BR02","perennial",NA,NA,"flowing","pool",23,"Picarro",3.58571661,0.045238934,NA,NA,"F3","Flowing","Aquatic",11.240231642967,-0.00528074130653143,NA,NA,88.5,0.119412637,5.7,3,4.3,6.9,5,10,0.421,0.45385,0,0,0,0,NA,NA,352,0,1855,1405,56.90184049,43.09815951,11.44,2.52,0.156139852,0.964848,6.17938333898254,8.09,11.27,102,412,9.4,"2021-03-18",NA,NA,NA,NA,NA,NA,45.958314,5.44073,1,0,0,1678.923,1,1,0,0,0,0,1,0,0,NA,7.48,756,0.675,615.5,1212,7,0,0,23,71,5,1,0
"67","2021-03-18_BR02_F4_Picarro",588.140087671103,-2.10987113144653,4.5,0.96757559229139,1,"BR02","perennial",NA,NA,"flowing","pool",17,"Picarro",3.58571661,0.045238934,NA,NA,"F4","Flowing","Aquatic",14.1153621041065,-0.0506369071547167,NA,NA,88.5,0.119412637,5.7,3,4.3,6.9,5,10,0.421,0.45385,0,0,0,0,NA,NA,352,0,1855,1405,56.90184049,43.09815951,11.44,2.52,0.156139852,0.964848,6.17938333898254,8.09,11.27,102,412,9.4,"2021-03-18",NA,NA,NA,NA,NA,NA,45.958314,5.44073,1,0,0,1678.923,1,1,0,0,0,0,1,0,0,NA,7.48,756,0.675,615.5,1212,7,0,0,23,71,5,1,0
